class	xtl	ytl	xbr	ybr	temporary	occluded	data
5.19.2	707	917	739	949	false	false	
8.22.3	519	899	591	1106	false	false	
4.2.3	506	811	589	892	false	false	
5.19.1	1359	913	1393	948	false	false	
5.19.2	778	925	791	939	false	false	
3.19	747	922	766	949	false	false	
5.16	2018	826	2086	931	false	false	
3.19	747	916	766	943	false	false	
5.19.2	708	911	740	943	false	false	
5.19.1	1358	908	1392	943	false	false	
5.16	2012	821	2080	926	false	false	
8.22.3	521	892	592	1099	false	false	
4.2.3	509	804	592	885	false	false	
5.19.2	778	919	791	933	false	false	
3.4	312	926	323	941	false	false	
