class	xtl	ytl	xbr	ybr	temporary	occluded	data
3.27	1354	867	1386	899	false	false	
8.24	1354	903	1390	919	false	false	
6.4	689	932	709	952	false	false	
8.23	1671	955	1763	1005	false	false	
5.31	1674	816	1757	952	false	false	40
5.15.3	1651	707	1779	811	false	false	
6.10.1	1383	937	1439	974	false	false	усадьба usadba
4.1.6	1390	894	1431	935	false	false	
5.6	1390	850	1432	891	false	false	
8.2.3	1364	922	1380	953	false	false	
3.27	993	930	1016	953	false	false	
5.20	305	982	330	1009	false	false	
4.2.1	308	958	329	981	false	false	
