class	xtl	ytl	xbr	ybr	temporary	occluded	data
8.24	1564	974	1593	987	false	false	
8.24	1794	644	1958	724	false	false	
3.27	1798	477	1960	635	false	false	
4.1.1	1803	303	1965	462	false	false	
4.2.3	1433	948	1450	963	false	false	
3.1	1247	951	1264	967	false	false	
4.2.1	1249	934	1263	950	false	false	
8.22.3	1434	964	1448	1009	false	false	
6.4	1751	814	1839	895	false	true	
8.3.2	1752	903	1840	945	false	false	
8.8	1753	952	1839	995	false	true	
8.24	1699	966	1723	978	false	false	
3.27	1699	943	1722	964	false	false	
8.22.2	1710	1005	1722	1036	false	true	
