class	xtl	ytl	xbr	ybr	temporary	occluded	data
4.1.3	1264	934	1283	950	false	true	
8.4.1	1265	953	1284	964	false	false	12 т
8.5.4	1265	964	1285	973	false	false	6.00 - 22.00 без пропуска
1.34.3	1101	980	1132	988	false	false	
2.1	1299	938	1316	955	false	true	
6.10.1	1303	964	1350	978	false	false	Храм новомучеников и исповедников российских
5.5	1359	963	1367	973	false	false	
6.10.1	1262	891	1314	918	false	false	NA
6.16	1288	962	1302	967	false	true	
3.4	1287	970	1297	979	false	true	12 т
3.4	1303	958	1313	964	false	true	8 т
