class	xtl	ytl	xbr	ybr	temporary	occluded	data
3.4	1489	922	1496	942	false	true	8 т
5.16	1353	970	1362	982	false	false	
1.34.3	1118	964	1166	976	false	false	
5.15.7	1036	951	1051	966	false	true	
6.10.1	1498	714	1640	787	false	false	NA
6.16	1439	930	1444	940	false	true	
8.5.4	1395	966	1412	974	false	false	6.00 - 22.00 без пропуска
3.4	1395	948	1412	965	false	false	12 т
8.5.4	1446	925	1490	947	false	false	6.00 - 22.00 без пропуска
8.4.1	1445	901	1489	923	false	false	12 т
4.1.3	1444	854	1488	899	false	false	
8.3.1	1473	947	1497	958	false	true	
2.1	1475	889	1500	912	false	true	
6.10.1	1531	927	1637	958	false	true	Храм новомучеников и исповедников российских
3.1	509	947	518	961	false	false	
5.5	1521	938	1530	949	false	true	
6.10.1	1168	975	1198	988	false	true	NA
