class	xtl	ytl	xbr	ybr	temporary	occluded	data
6.10.1	923	993	957	1009	false	true	NA
4.1.1	962	1004	971	1012	false	false	
8.5.4	1308	979	1340	995	false	false	6.00 - 22.00 без пропуска
1.34.3	647	968	786	999	false	true	
2.4	962	993	972	1003	false	false	
5.6	963	1014	970	1022	false	false	
5.5	1690	906	1728	943	false	false	
3.4	1309	944	1341	978	false	false	12 т
2.1	821	1003	825	1012	false	true	
3.1	878	992	886	1000	false	false	
2.2	1022	1014	1033	1026	false	false	
5.15.7	389	926	447	973	false	false	
5.16	1188	987	1199	1005	false	false	
