class	xtl	ytl	xbr	ybr	temporary	occluded	data
2.4	1337	962	1343	969	false	false	
4.1.1	1138	986	1159	1007	false	false	
5.19.2	1124	965	1131	972	false	false	
5.16	1048	957	1056	970	false	false	
5.5	1647	915	1699	971	false	false	
2.2	1501	918	1556	975	false	false	
5.6	1395	973	1418	996	false	false	
5.15.1	1306	984	1319	993	false	false	
2.1	1302	957	1317	972	false	false	
4.1.1	1395	942	1419	966	false	false	
2.4	1392	914	1422	939	false	false	
1.8	1342	969	1357	984	false	false	
2.1	1132	948	1164	978	false	false	
2.1	845	974	854	983	false	false	
6.10.1	1329	979	1367	997	false	true	Марфино
