class	xtl	ytl	xbr	ybr	temporary	occluded	data
4.1.5	462	979	474	995	false	true	
2.1	458	949	482	975	false	true	
5.19.1	389	969	400	977	false	true	
5.16	759	854	785	893	false	false	
5.19.2	1110	926	1122	938	false	false	
5.16	1363	922	1373	938	false	false	
6.16	1401	943	1420	950	false	false	
5.19.1	1402	927	1416	940	false	false	
5.15.1	1536	926	1569	950	false	false	
2.4	1560	892	1568	909	false	false	
2.1	1523	860	1558	894	false	false	
6.10.1	1598	910	1707	964	false	false	Марфино
3.1	390	987	398	998	false	true	
5.19.2	473	985	483	1004	false	false	
5.19.2	1944	917	1955	934	false	false	
