class	xtl	ytl	xbr	ybr	temporary	occluded	data
4.1.4	1403	931	1417	944	false	true	
2.1	1400	910	1419	928	false	true	
8	1423	943	1442	951	false	true	Пропан
7.3	1424	917	1442	941	false	true	
5.15.5	1594	870	1627	903	false	true	
3.24	1465	914	1480	929	false	true	40
6.9.1	1170	850	1222	876	false	true	МКАД Сколковское ш. 0.6 Ленинский пр-т 8.3
4.1.1	1198	925	1207	934	false	true	
4.1.1	1366	932	1376	941	false	true	
2.1	1197	911	1208	923	false	true	
2.4	1366	920	1376	931	false	true	
2.4	1390	909	1400	920	false	true	
4.1.2	1393	924	1402	933	false	true	
