class	xtl	ytl	xbr	ybr	temporary	occluded	data
6.9.1	1236	932	1298	966	false	true	Сколковское ш. Сколково 100 м
6.9.1	1252	976	1265	984	false	true	Сколково
6.9.2	1181	930	1215	963	false	true	Заречье МКАД
6.9.2	1080	930	1164	965	false	true	Внуково М3 Калуга Ленинский пр-т МКАД МКАД
6.7	1643	959	1671	987	false	true	
2.1	1359	957	1378	978	false	true	
5.16	1645	919	1669	954	false	true	
4.1.1	1361	981	1377	997	false	true	
5.3	1302	986	1311	999	false	true	
5.6	1572	974	1581	985	false	true	
4.1.1	1453	1000	1460	1008	false	true	
2.4	1451	986	1461	996	false	true	
