class	xtl	ytl	xbr	ybr	temporary	occluded	data
8.1.1	1873	961	1878	970	false	true	250 м
8	1873	951	1880	958	false	true	6.00 - 22.00
8	1873	942	1879	949	false	true	12 т без пропуска
3.1	1863	925	1878	939	false	true	
5.19.2	1841	941	1869	969	false	true	
4.2.3	1792	1014	1820	1039	false	true	
8.22.3	1815	927	1837	998	false	true	
4.2.3	1811	887	1848	924	false	true	
8.1.1	1483	951	1494	958	false	true	250 м
8	1482	943	1496	949	false	true	6.00 - 22.00
8	1483	933	1497	939	false	true	12 т без пропуска
3.1	1483	917	1497	931	false	true	
6.9.2	1850	893	1885	920	false	true	М9 Псков М3 Калуга МКАД
6.9.1	1896	946	1919	959	false	true	NA
6.9.1	1966	945	1991	959	false	true	NA
5.5	436	893	444	913	false	true	
