class	xtl	ytl	xbr	ybr	temporary	occluded	data
6.9.2	989	849	1147	910	false	false	Внуково М3 Калуга Ленинский пр-т МКАД МКАД
6.10.1	1282	935	1320	953	false	false	Сколково
6.9.2	1175	847	1240	908	false	false	Заречье МКАД
5.15.5	1536	957	1555	980	false	false	
6.9.1	1274	848	1388	911	false	false	Сколковское ш. Сколково 100 м
2.4	2227	873	2280	926	false	false	
5.3	1402	946	1415	969	false	false	
4.1.1	2235	931	2272	977	false	false	
3.24	1401	970	1416	987	false	false	100
6.10.2	1342	984	1372	994	false	true	53
4.2.3	1318	995	1326	1003	false	false	
8.22.3	1319	1007	1325	1020	false	false	
