class	xtl	ytl	xbr	ybr	temporary	occluded	data
5.15.3	1467	957	1477	967	false	false	
6.6	1543	954	1552	966	false	false	
6.9.1	1375	916	1414	928	false	true	Москва М9 Псков МКАД-Север М3 Калуга Внуково МКАД-Юг 200 м
6.9.2	1467	229	1779	464	false	false	М9 Псков М3 Калуга МКАД
3.1	1291	939	1303	952	false	false	
8	1290	954	1298	960	false	true	12 т без пропуска
8	1291	961	1302	967	false	false	6.00 - 22.00
6.9.1	1257	929	1290	944	false	false	Кутузовский пр-т 3-е Кольцо Вяземская ул. Витебская ул. Рябиновская ул. 500 м
5.16	119	944	130	969	false	false	
6.6	544	962	552	974	false	false	
3.1	943	967	949	973	false	false	
