class	xtl	ytl	xbr	ybr	temporary	occluded	data
6.10.1	1402	939	1469	973	false	false	Марфино
6.16	1299	951	1310	954	false	false	
5.19.1	1299	939	1308	948	false	false	
5.16	1271	932	1279	944	false	false	
5.19.2	1080	933	1090	942	false	false	
4.1.5	628	968	637	980	false	false	
2.1	624	946	640	965	false	false	
5.16	901	902	917	924	false	false	
1.8	1567	862	1618	906	false	false	
2.1	1357	906	1378	927	false	false	
5.15.1	1364	948	1385	964	false	false	
2.4	1402	919	1410	931	false	false	
5.19.1	562	959	572	969	false	false	
