class	xtl	ytl	xbr	ybr	temporary	occluded	data
3.1	742	960	748	966	false	false	
6.9.1	1107	921	1139	939	false	true	Кутузовский пр-т 3-е Кольцо Вяземская ул. Витебская ул. Рябиновская ул. 500 м
6.9.1	1252	900	1304	917	false	true	Москва М9 Псков МКАД-Север М3 Калуга Внуково МКАД-Юг 200 м
5.15.3	1446	930	1465	949	false	false	
6.6	1616	921	1633	941	false	false	
6.9.2	1213	947	1222	963	false	true	М3 Калуга Внуково МКАД-Юг
8.4.1	1136	927	1144	935	false	true	12 т без пропуска
8.5.4	1136	940	1152	949	false	false	6.00 - 22.00
3.1	1132	900	1155	923	false	false	
4.2.3	1143	998	1160	1020	false	true	
