class	xtl	ytl	xbr	ybr	temporary	occluded	data
6.7	819	939	831	962	false	true	
4.2.3	1182	929	1192	939	false	true	
8.22.3	1183	941	1189	965	false	true	
2.4	1225	905	1242	919	false	true	
4.1.2	1226	921	1240	934	false	true	
5.6	1226	936	1239	950	false	true	
2.2	1348	949	1367	970	false	true	
3.1	1098	917	1106	924	false	true	
5.15.5	1604	937	1635	969	false	true	
5.19.2	1197	945	1202	953	false	true	
4.2.3	1174	967	1181	974	false	true	
6.7	1514	925	1539	949	false	true	
3.1	1284	921	1292	929	false	true	
8.1.1	1284	940	1290	943	false	true	250 м
8	1285	935	1292	939	false	true	6.00 - 22.00
8	1284	931	1292	934	false	true	12 т без пропуска
6.9.2	1341	887	1364	898	false	true	М9 Псков М3 Калуга МКАД
