class	xtl	ytl	xbr	ybr	temporary	occluded	data
5.15.5	1769	790	1841	860	false	true	
8	1324	979	1347	991	false	true	Пропан
3.24	1378	940	1400	961	false	true	40
2.1	1292	937	1316	961	false	true	
4.1.2	1278	960	1289	973	false	true	
4.1.1	1246	971	1257	982	false	true	
7.3	1324	942	1348	977	false	true	
2.4	1275	943	1289	957	false	true	
4.1.1	1044	964	1055	975	false	true	
2.4	1244	956	1258	969	false	true	
2.1	1041	946	1057	962	false	true	
6.9.1	1025	886	1082	915	false	true	МКАД Сколковское ш. 0.6 Ленинский пр-т 8.3
4.1.4	1296	963	1316	981	false	true	
3.1	319	983	325	991	false	true	
