class	xtl	ytl	xbr	ybr	temporary	occluded	data
3.1	1923	969	1941	985	false	true	
3.4	1137	988	1146	998	false	true	8т
3.24	1155	989	1164	999	false	true	40
3.27	1041	1003	1057	1019	false	true	
8.2.2	1046	1021	1054	1037	false	true	70 м
8.2.2	1308	994	1316	1011	false	true	70 м
3.10	1041	985	1058	1001	false	true	
3.27	1303	976	1319	993	false	true	
6.16	1464	987	1498	997	false	true	
6.10.1	1326	969	1423	1013	false	true	NA
8.2.6	1487	934	1517	946	false	true	50 м
3.4	1491	905	1516	931	false	true	8т
2.4	225	982	243	1001	false	true	
5.7.2	219	968	250	979	false	true	
6.10.1	1544	971	1626	988	false	true	Заречье
6.10.1	1543	991	1626	1011	false	true	Храм новомучеников и исповедников российских
6.9.1	1736	668	1927	761	false	true	Заречье МКАД 0.3
4.2.3	1055	1028	1062	1037	false	true	
8.22.3	1054	1039	1061	1055	false	true	
8.1.1	1246	1034	1259	1042	false	true	20 м
