class	xtl	ytl	xbr	ybr	temporary	occluded	data
3.27	1096	1039	1105	1048	false	false	
3.27	1262	1023	1269	1031	false	false	
8.2.2	1097	1049	1103	1060	false	false	70 м
3.10	1096	1028	1105	1038	false	false	
8.2.2	1264	1034	1268	1044	false	false	70 м
8.2.6	1355	999	1370	1005	false	false	50 м
6.16	1343	1027	1358	1033	false	false	
6.10.1	1375	1018	1404	1027	false	true	Заречье
3.4	1356	984	1367	996	false	false	8т
6.10.1	1375	1029	1406	1039	false	true	Храм новомучеников и исповедников российских
5.16	1654	906	1679	921	false	true	
5.15.1	1642	925	1690	960	false	false	
6.10.1	1276	1017	1336	1046	false	true	NA
6.9.1	1377	923	1435	952	false	false	Заречье МКАД 0.3
3.24	1156	1032	1162	1039	false	false	40
3.4	1142	1032	1149	1039	false	false	8т
