class	xtl	ytl	xbr	ybr	temporary	occluded	data
5.6	1242	939	1253	952	false	false	
4.1.2	1243	926	1254	937	false	false	
2.4	1243	912	1257	923	false	false	
4.2.3	1202	930	1209	940	false	false	
5.19.2	1216	945	1221	951	false	true	
2.2	1349	953	1367	971	false	false	
5.15.5	1537	949	1560	973	false	false	
6.7	1478	936	1498	956	false	false	
3.27	2406	860	2448	954	false	true	
5.5	2409	759	2448	853	false	true	
8.22.3	1202	941	1209	962	false	false	
3.27	683	810	783	911	false	false	
4.2.3	1193	966	1200	971	false	true	
3.1	1122	917	1129	923	false	false	
6.7	908	943	927	962	false	true	
3.1	1298	923	1305	930	false	false	
8.4.1	1298	931	1305	934	false	false	12 т без пропуска
8.5.4	1298	935	1305	939	false	false	6.00 - 22.00
8.1.1	1299	940	1305	943	false	false	250  м
8.4.1	1122	924	1128	928	false	false	12 т без пропуска
8.5.4	1122	928	1128	932	false	false	6.00 - 22.00
8.1.1	1122	933	1127	936	false	false	250 м
6.9.2	1354	888	1377	901	false	true	М9 Псков М3 Калуга МКАД
