class	xtl	ytl	xbr	ybr	temporary	occluded	data
2.1	1512	969	1525	982	false	true	
8	1596	921	1624	934	false	true	12 т без пропуска
3.1	1595	891	1622	917	false	true	
8	1597	938	1624	952	false	true	6.00 - 22.00
3.1	922	911	948	938	false	true	
8	923	940	949	952	false	true	12 т без пропуска
8	924	956	950	968	false	true	6.00 - 22.00
8.1.1	924	972	944	984	false	true	250 м
6.9.1	1410	962	1433	972	false	true	Кутузовский пр-т 3-е Кольцо Вяземская ул. Витебская ул. Рябиновская ул. 500 м
NA	1578	963	1595	986	false	true	50 м
6.9.2	1416	884	1464	919	false	true	М9 Псков М3 Калуга МКАД
8.1.1	1596	955	1624	967	false	true	250 м
7.5	1539	977	1551	994	false	true	5 м
6.9.1	1488	956	1500	971	false	true	Москва М9 Псков МКАД-Север М3 Калуга Внуково МКАД-Юг 200 м
6.9.1	1482	975	1492	984	false	true	М3 Калуга Внуково МКАД-Юг
5.6	411	990	429	1007	false	true	
3.24	412	1008	425	1022	false	true	10
