class	xtl	ytl	xbr	ybr	temporary	occluded	data
2.1	621	843	632	854	false	false	
5.19.2	602	856	614	862	false	true	
2.1	1066	827	1084	846	false	true	
5.19.1	1094	854	1102	866	false	true	
8.24	1190	848	1227	867	false	false	
3.27	1189	807	1228	846	false	false	
4.1.4	1282	861	1290	870	false	false	
2.1	1278	842	1294	858	false	true	
4.1.1	1551	858	1561	869	false	false	
6.8.1	1628	872	1640	885	false	false	
3.28	1674	864	1686	877	false	false	
4.1.1	753	795	762	804	false	false	
2.1	1462	121	1611	272	false	false	
5.19.2	1454	541	1500	621	false	true	
6.16	1629	693	1831	755	false	false	
4.1.4	938	776	952	789	false	false	
5.19.1	991	844	998	853	false	false	
4.1.1	1479	282	1586	393	false	false	
5.19.1	1478	416	1584	532	false	false	
5.19.2	991	829	997	839	false	false	
4.1.1	1068	847	1080	861	false	true	
