class	xtl	ytl	xbr	ybr	temporary	occluded	data
8.24	2041	928	2063	946	false	false	
5.19.1	2032	900	2041	927	false	false	
3.24	842	905	863	924	false	false	80
5.5	1210	953	1218	967	false	true	
8.24	1255	921	1276	931	false	false	
3.27	1254	885	1276	908	false	false	
3.4	1254	862	1276	884	false	false	
3.24	1254	839	1276	860	false	false	80
8.3.1	1358	872	1410	897	false	false	
1.22	1351	804	1415	862	false	false	
2.1	1348	710	1421	782	false	false	
5.7.1	1394	915	1399	925	false	true	
5.19.1	2040	840	2066	876	false	true	
3.27	2041	886	2066	925	false	false	
