class	xtl	ytl	xbr	ybr	temporary	occluded	data
1.34.2	64	956	105	987	false	false	
5.15.1	265	976	285	995	false	false	
1.34.2	512	949	556	985	false	false	
1.22	563	807	634	874	false	false	
8.1.1	568	882	629	912	false	false	25 м
2.5	1006	1002	1015	1014	false	false	
5.19.2	1038	932	1055	949	false	false	
5.19.2	968	822	1004	857	false	false	
5.19.2	1330	628	1369	668	false	false	
5.19.1	1989	821	2035	866	false	false	
2.1	1984	752	2045	812	false	false	
4.2.2	1604	1007	1614	1019	false	false	
5.19.1	1920	896	1929	931	false	false	
5.19.1	1409	946	1427	964	false	false	
5.19.1	1574	467	1622	514	false	false	
5.19.1	1230	770	1249	790	false	false	
5.5	1361	938	1376	952	false	false	
3.27	1361	955	1376	970	false	false	
8.24	1362	973	1378	982	false	false	
5.14	1327	978	1340	994	false	false	
6.4	1301	986	1312	998	false	false	
7.3	1316	961	1329	980	false	false	
7.7	1316	982	1326	1001	false	true	
5.5	1253	983	1262	992	false	false	
8.3.1	1301	999	1313	1005	false	false	
8.5.2	1328	995	1340	1000	false	false	
3.27	1039	956	1054	972	false	false	
8.24	1038	975	1056	983	false	false	
5.19.1	1881	625	1887	657	false	false	
3.1	304	736	313	760	false	false	
3.1	349	750	356	772	false	false	
3.1	395	764	401	785	false	false	
