class	xtl	ytl	xbr	ybr	temporary	occluded	data
2.5	931	950	941	966	false	true	
5.5	1280	920	1291	931	false	false	
8.3.1	1362	932	1381	942	false	false	
6.4	1362	912	1380	930	false	false	
8.5.2	1417	920	1438	931	false	false	
5.5	1416	895	1437	917	false	false	
7.3	1391	870	1410	900	false	false	
8.24	1498	874	1528	888	false	false	
5.19.1	1634	799	1674	840	false	false	
5.19.1	1256	443	1298	485	false	false	
3.27	1497	841	1526	871	false	false	
5.5	1496	810	1524	838	false	false	
8.24	889	882	923	898	false	false	
3.27	888	844	923	879	false	false	
5.19.2	886	798	922	833	false	false	
5.15.1	583	842	621	890	false	false	
7.7	1392	903	1411	934	false	false	
3.27	1281	932	1292	942	false	false	
