class	xtl	ytl	xbr	ybr	temporary	occluded	data
5.19.1	1792	64	1875	147	false	false	
8.24	1365	928	1385	937	false	false	
3.27	1365	906	1384	925	false	false	
5.5	1365	885	1382	903	false	false	
5.19.1	1428	893	1450	915	false	false	
5.19.1	1211	682	1235	705	false	false	
7.3	1308	913	1323	936	false	false	
5.19.2	1369	390	1432	452	false	false	
5.19.2	824	686	881	744	false	false	
5.19.1	2240	799	2261	854	false	false	
8.24	983	929	1004	940	false	false	
5.19.2	982	879	1004	899	false	false	
3.27	983	906	1004	929	false	false	
5.19.1	2127	424	2141	478	false	false	
3.1	56	635	69	667	false	false	
3.1	135	659	145	688	false	false	
