class	xtl	ytl	xbr	ybr	temporary	occluded	data
5.19.2	391	848	403	860	false	true	
2.1	408	834	420	846	false	false	
5.19.1	889	848	896	859	false	true	
4.1.4	1075	854	1084	865	false	false	
2.1	1072	836	1085	853	false	true	
5.19.1	785	837	792	846	false	false	
5.19.2	785	822	791	832	false	false	
4.1.1	865	841	873	855	false	true	
4.1.1	1337	852	1347	864	false	false	
4.1.2	2362	584	2380	646	false	false	
2.4	2354	508	2381	580	false	false	
5.19.1	1224	489	1314	587	false	false	
4.1.1	1224	374	1316	470	false	false	
2.1	1210	237	1339	367	false	false	
8.24	982	847	1018	864	false	false	
3.28	1456	859	1467	870	false	false	
4.1.4	733	770	746	783	false	false	
3.27	980	807	1018	845	false	false	
2.1	861	822	878	839	false	true	
6.8.1	1411	867	1417	878	false	true	
5.19.1	2364	663	2381	727	false	false	
4.1.1	544	787	553	798	false	false	
6.16	1341	734	1506	786	false	false	
5.19.2	1216	602	1258	650	false	true	
