class	xtl	ytl	xbr	ybr	temporary	occluded	data
5.19.1	1997	751	2013	796	false	false	
4.1.2	1996	692	2013	738	false	false	
2.4	1990	639	2015	688	false	false	
5.19.1	1196	660	1253	723	false	false	
4.1.1	1196	585	1254	645	false	false	
2.1	1188	496	1269	579	false	false	
6.16	1279	829	1378	859	false	false	
5.19.2	1168	690	1196	740	false	true	
8.24	936	868	966	882	false	false	
2.1	765	829	778	846	false	true	
4.1.4	647	781	659	792	false	false	
5.19.2	311	851	321	862	false	false	
3.27	935	834	966	867	false	false	
5.19.1	789	853	797	864	false	false	
4.1.4	769	848	779	861	false	true	
6.8.1	1281	874	1291	885	false	false	
