class	xtl	ytl	xbr	ybr	temporary	occluded	data
6.8.1	1632	884	1644	896	false	false	
3.27	1191	816	1231	857	false	false	
8.24	1192	859	1231	877	false	false	
2.1	1472	113	1626	268	false	false	
4.1.1	1490	277	1599	392	false	false	
4.1.1	1558	869	1565	881	false	true	
2.1	1282	854	1297	868	false	true	
4.1.4	1285	871	1294	880	false	false	
2.1	1068	838	1086	856	false	true	
5.19.1	1096	864	1104	876	false	true	
5.19.2	993	839	999	849	false	false	
4.1.1	1071	858	1080	872	false	true	
4.1.4	940	786	953	799	false	false	
4.1.1	754	804	765	814	false	false	
5.19.1	1489	414	1596	533	false	false	
3.28	1679	876	1689	888	false	false	
6.16	1646	695	1854	761	false	false	
5.19.2	1462	546	1508	626	false	true	
5.19.2	603	866	615	872	false	true	
2.1	623	853	633	864	false	false	
5.19.1	993	854	1001	864	false	false	
