class	xtl	ytl	xbr	ybr	temporary	occluded	data
4.1.2	1270	840	1282	867	false	true	
4.1.4	1905	11	2095	220	false	false	
6.10.1	1225	896	1254	911	false	true	КАСТАНАЕВСКАЯ улица МИНСКАЯ улица 2.5
2.1	1229	906	1248	928	false	false	
4.1.1	1231	929	1246	944	false	false	
5.19.2	373	950	389	966	false	false	
6.9.1	1114	788	1235	849	false	false	NA
3.1	614	923	625	937	false	false	
6.10.1	1260	766	1341	807	false	true	ИВАНА ФРАНКО улица Префектура ЗАО г. Москвы 0.5
8.4.1	1271	874	1282	887	false	true	
3.9	1229	946	1237	954	false	false	
