class	xtl	ytl	xbr	ybr	temporary	occluded	data
3.28	1956	874	1971	893	false	true	
2.4	1645	858	1658	868	false	false	
4.1.1	1793	869	1807	882	false	false	
8.24	1451	727	1540	769	false	false	
6.8.1	1900	885	1916	901	false	false	
5.19.1	1237	859	1247	874	false	true	
2.1	1457	855	1477	874	false	false	
4.1.1	839	793	849	803	false	false	
4.1.4	1043	757	1059	772	false	false	
5.19.1	1117	852	1125	864	false	false	
5.19.2	1117	835	1123	846	false	false	
3.27	1451	635	1537	723	false	false	
4.1.1	1207	850	1219	866	false	true	
2.1	1201	824	1225	848	false	true	
4.1.4	1459	874	1469	886	false	true	
2.1	317	870	328	880	false	false	
