class	xtl	ytl	xbr	ybr	temporary	occluded	data
5.19.1	253	882	284	912	false	true	
5.6	1270	940	1281	950	false	false	
5.32	1287	935	1297	952	false	false	40
5.16	1313	928	1320	946	false	true	
8.2.1	1395	927	1428	943	false	false	20 м
3.24	1395	890	1430	925	false	false	20
5.19.1	1368	897	1398	926	false	true	
5.20	1396	853	1429	887	false	true	
3.27	1847	565	1978	694	false	false	
8.2.1	887	946	922	962	false	false	20 м
3.24	887	909	922	945	false	false	20
5.19.2	949	910	974	934	false	false	
5.20	888	873	921	906	false	false	
3.27	379	788	462	871	false	false	
5.15.1	1282	919	1302	934	false	false	
