class	xtl	ytl	xbr	ybr	temporary	occluded	data
6.9.1	1388	940	1413	956	false	true	NA
8.5.2	1362	895	1377	904	false	false	
3.24	1361	924	1379	942	false	false	80
4.2.3	1524	889	1561	926	false	false	
4.2.3	1175	932	1205	962	false	true	
1.20.2	1209	963	1226	983	true	true	
5.14	1362	874	1374	888	false	false	
6.9.2	1209	269	1657	502	false	false	NA
8.2.4	1466	905	1478	931	false	false	
8.24	1456	888	1484	902	false	false	
6.9.1	1313	881	1376	911	false	true	NA
3.27	1456	852	1482	878	false	false	
1.34.3	1531	929	1562	1023	false	false	
5.19.2	1945	889	1957	922	false	false	
5.19.1	1724	846	1730	892	false	true	
8.23	1360	948	1381	957	false	false	
