class	xtl	ytl	xbr	ybr	temporary	occluded	data
2.4	1521	897	1527	915	false	true	
3.27	1227	937	1245	955	false	false	
6.10.1	1087	817	1170	846	false	false	NA
6.10.1	969	818	1054	848	false	false	NA
2.1	1318	819	1359	858	false	false	
3.13	1228	916	1245	933	false	false	4,5 м
5.19.1	1658	853	1680	907	false	false	
6.10.1	860	823	945	852	false	false	NA
5.5	1227	895	1244	913	false	false	
3.25	553	912	585	945	false	false	80
5.19.2	1510	919	1522	951	false	false	
3.25	1324	871	1354	902	false	false	80
5.16	1154	908	1162	922	false	false	
5.7.1	1519	885	1528	896	false	false	
