class	xtl	ytl	xbr	ybr	temporary	occluded	data
6.10.1	936	852	1005	876	false	false	NA
6.10.1	1023	849	1091	873	false	false	NA
6.10.1	1118	847	1184	869	false	false	NA
5.5	1229	910	1243	924	false	false	
3.25	1297	898	1319	921	false	false	80
2.1	1294	859	1322	888	false	false	
5.19.2	1429	933	1437	955	false	false	
3.27	1229	943	1243	956	false	false	
5.19.1	1485	899	1495	931	false	false	
6.10.1	1950	450	2189	571	false	false	NA
4.1.4	1966	358	2045	442	false	false	
3.13	1230	926	1244	940	false	false	4,5 м
3.25	756	930	774	951	false	false	80
