class	xtl	ytl	xbr	ybr	temporary	occluded	data
6.4	649	861	666	877	false	true	
4.1.5	1487	795	1523	829	false	true	
2.1	1480	730	1534	784	false	false	
8.24	1391	841	1417	853	false	false	
5.19.2	817	819	841	842	false	false	
5.19.1	750	796	772	820	false	false	
8.24	748	910	773	922	false	false	
3.27	746	881	773	909	false	false	
6.4	589	863	607	880	false	false	
5.19.2	264	827	287	851	false	false	
3.27	1391	814	1417	839	false	false	
5.19.1	1392	783	1417	808	false	false	
6.16	1530	901	1590	922	false	false	
8.6.5	590	881	607	889	false	false	
8.6.5	650	878	667	886	false	false	
8.17	651	887	668	896	false	false	
