class	xtl	ytl	xbr	ybr	temporary	occluded	data
8.17	2270	879	2327	907	false	false	
8.6.5	2269	850	2325	881	false	false	
8.6.5	2074	866	2125	889	false	false	
6.4	2075	813	2129	863	false	false	
6.4	2268	798	2322	850	false	false	
3.24	1680	686	1752	819	false	false	40
3.27	508	893	542	924	false	false	
3.24	512	860	545	891	false	false	20
5.20	514	827	548	861	false	false	
5.19.2	431	868	458	895	false	false	
3.25	275	881	290	897	false	false	20
5.20	274	861	293	880	false	false	
8.2.4	514	926	530	957	false	false	
