class	xtl	ytl	xbr	ybr	temporary	occluded	data
4.2.1	1359	944	1371	952	false	true	
1.20.2	1351	959	1370	976	true	false	
4.2.3	1328	931	1357	960	false	true	
1.34.2	1327	977	1361	990	false	true	
1.25	1330	958	1349	976	true	false	
3.24	1316	963	1328	979	true	false	60
6.9.1	1489	901	1531	925	false	true	NA
6.9.2	1381	793	1498	855	false	false	NA
8.2.4	1914	899	1948	971	false	false	
8.24	1895	858	1965	894	false	false	
3.27	1891	783	1960	853	false	false	
3.24	1377	964	1387	975	true	true	80
4.2.3	1485	948	1496	960	false	false	
1.34.3	1487	963	1494	991	false	true	
