class	xtl	ytl	xbr	ybr	temporary	occluded	data
5.19.1	1390	931	1400	947	false	true	
6.4	1371	905	1388	921	false	true	
8.6.1	1371	923	1388	932	false	false	
8.17	1371	933	1387	942	false	true	
8.8	1350	949	1365	957	false	false	
8.6.1	1349	940	1365	948	false	false	
8.2.3	803	908	820	940	false	false	
3.27	794	871	828	905	false	true	
6.4	1349	923	1366	938	false	false	
8.8	1441	896	1474	913	false	false	
8.6.1	1438	875	1473	896	false	false	
6.4	1438	838	1470	870	false	false	
5.19.1	1022	925	1031	940	false	true	
