class	xtl	ytl	xbr	ybr	temporary	occluded	data
8.2.4	1337	972	1345	990	false	false	
8.24	1334	961	1351	970	false	false	
3.24	1245	976	1258	987	true	false	80
4.2.3	1228	976	1243	990	false	false	
1.25	1208	974	1225	990	true	false	
1.34.3	1216	990	1254	1001	false	true	
4.2.1	1225	957	1246	977	false	true	
1.20.2	1160	970	1182	992	true	false	
1.25	1136	969	1158	989	true	false	
3.24	1118	974	1135	991	true	false	60
4.2.3	1136	942	1167	971	false	true	
6.9.2	1316	866	1394	905	false	true	NA
3.27	1331	939	1350	959	false	false	
