class	xtl	ytl	xbr	ybr	temporary	occluded	data
4.2.1	1085	953	1109	977	false	true	
4.2.3	1091	975	1107	992	false	false	
3.24	1110	974	1124	989	true	false	80
6.10.1	1391	881	1434	904	false	false	NA
5.16	1377	949	1387	968	false	true	
6.6	1294	951	1304	961	false	false	
6.9.1	1247	919	1307	950	false	true	NA
1.25	1174	973	1185	979	true	true	
3.24	1155	977	1167	980	false	true	60
4.2.3	1168	945	1192	971	false	false	
6.10.1	1204	959	1240	976	false	true	NA
6.9.1	1245	514	1541	668	false	false	NA
1.25	1066	976	1084	995	true	true	
1.20.2	1191	970	1207	989	true	false	
5.16	504	978	516	998	false	false	
5.16	562	980	573	997	false	false	
6.6	702	985	710	994	false	false	
