class	xtl	ytl	xbr	ybr	temporary	occluded	data
8.24	1745	831	1762	840	false	false	
3.27	1744	811	1763	830	false	false	
5.19.1	1745	790	1763	806	false	false	
4.1.5	1772	819	1795	839	false	true	
2.1	1769	778	1801	812	false	false	
8.24	1283	886	1301	894	false	false	
5.19.2	1329	818	1344	834	false	false	
5.19.1	1286	807	1301	823	false	false	
6.4	1180	839	1194	851	false	false	
6.4	1135	842	1148	855	false	false	
5.19.2	956	831	970	847	false	true	
3.27	1282	866	1301	883	false	false	
6.16	1793	888	1830	899	false	true	
8.6.5	1135	856	1148	862	false	false	
8.6.5	1182	852	1194	859	false	false	
8.17	1182	860	1195	866	false	false	
