class	xtl	ytl	xbr	ybr	temporary	occluded	data
8.17	2193	886	2245	912	false	false	
8.6.5	2193	859	2242	887	false	false	
6.4	2192	810	2240	858	false	false	
8.6.5	2014	873	2061	895	false	false	
8.2.4	541	926	557	956	false	false	
3.24	1598	735	1661	845	false	false	40
3.24	540	864	571	893	false	false	20
5.20	543	832	574	863	false	false	
3.25	294	880	311	896	false	false	20
5.20	294	861	313	879	false	false	
5.19.2	459	870	483	895	false	false	
5.19.2	33	890	50	915	false	true	
3.27	537	895	568	925	false	false	
6.4	2016	823	2065	869	false	false	
