class	xtl	ytl	xbr	ybr	temporary	occluded	data
5.19.2	0	828	32	891	false	true	
1.25	1122	961	1156	994	true	false	
4.2.3	1157	968	1182	993	false	false	
3.24	1185	964	1207	988	true	false	80
1.34.3	1128	994	1203	1017	false	true	
4.2.1	1154	924	1191	965	false	true	
8.24	1399	958	1425	971	false	false	
6.6	1545	882	1569	907	false	false	
3.27	1398	926	1423	956	false	false	
3.24	1400	895	1421	921	false	false	80
2.2	1294	687	1381	777	false	false	
4.1.2	1304	857	1364	921	false	false	
2.4	1300	781	1370	849	false	false	
5.19.1	1220	867	1257	906	false	true	
