class	xtl	ytl	xbr	ybr	temporary	occluded	data
3.27	1227	950	1239	962	false	false	
8.24	1227	964	1241	970	false	false	
1.23	1354	795	1408	843	false	false	
8.6.1	1249	904	1281	921	false	false	
8.2.1	1362	851	1407	873	false	false	250 м
6.4	1250	870	1280	902	false	false	
8.24	1178	914	1204	927	false	false	
8.6.1	1841	716	1941	766	false	false	
3.27	1177	884	1204	911	false	false	
6.4	1845	605	1943	707	false	false	
6.4	1137	961	1152	978	false	true	
8.6.1	1137	979	1154	988	false	false	
5.19.1	314	929	320	963	false	false	
5.5	311	884	318	918	false	false	
