class	xtl	ytl	xbr	ybr	temporary	occluded	data
5.19.1	1467	927	1476	953	false	false	
6.10.1	1721	639	1885	719	false	false	NA
4.1.4	1734	577	1787	630	false	false	
3.25	1314	923	1333	941	false	false	80
2.1	1312	889	1335	913	false	false	
6.10.1	989	878	1050	899	false	false	NA
6.10.1	1068	875	1129	896	false	false	NA
6.10.1	1154	871	1214	894	false	false	NA
3.27	1258	960	1270	973	false	false	
3.13	1257	946	1269	958	false	false	4,5 м
5.5	1255	931	1268	944	false	false	
5.19.2	1430	953	1436	972	false	false	
3.25	839	950	856	969	false	false	80
