class	xtl	ytl	xbr	ybr	temporary	occluded	data
6.10.1	1347	931	1439	969	false	true	NA
2.1	1433	886	1470	920	false	false	
4.1.4	1440	925	1466	952	false	false	
5.19.1	1430	977	1438	988	false	true	
2.1	1304	911	1325	930	false	false	
4.1.1	1308	937	1322	953	false	false	
8.22.3	1337	984	1351	1010	false	true	
6.9.1	1148	759	1306	839	false	false	NA
3.27	1307	955	1322	973	false	false	
6.10.1	1737	809	1854	866	false	false	NA
8.24	1307	975	1323	983	false	false	
4.2.3	1334	965	1351	982	false	false	
4.2.3	1333	1011	1357	1038	false	false	
5.19.1	1429	923	1435	943	false	false	
3.27	1328	990	1336	1003	false	true	
5.5	1329	978	1336	989	false	true	
6.10.1	1293	985	1311	995	false	true	NA
3.1	738	974	750	984	false	false	
6.10.1	1182	1013	1208	1021	false	false	NA
