class	xtl	ytl	xbr	ybr	temporary	occluded	data
8.24	1984	760	2240	883	false	false	
8.17	1945	931	1980	950	false	false	
3.27	1974	496	2236	748	false	false	
8.6.5	1942	910	1979	932	false	false	
3.24	1399	868	1441	935	false	false	40
5.19.2	513	955	535	976	false	false	
5.20	597	921	624	948	false	false	
3.24	596	949	622	974	false	false	20
8.6.5	1811	923	1847	940	false	false	
6.4	1941	870	1976	909	false	false	
3.27	593	974	621	1001	false	false	
8.2.4	599	1002	611	1028	false	false	
6.4	1812	884	1847	919	false	false	
5.19.2	139	985	164	1007	false	true	
