class	xtl	ytl	xbr	ybr	temporary	occluded	data
4.2.3	1307	974	1318	986	false	false	
3.27	1286	964	1299	979	false	false	
4.1.1	1286	947	1297	963	false	false	
2.1	1363	920	1387	943	false	false	
2.1	1283	929	1301	945	false	false	
5.16	1793	828	1824	877	false	false	
6.10.1	1569	869	1651	909	false	true	NA
4.1.4	1367	946	1384	964	false	false	
6.9.1	1162	811	1285	872	false	false	NA
6.10.1	1325	943	1405	974	false	true	NA
8.22.3	1307	987	1317	1002	false	true	
8.24	1286	980	1299	986	false	false	
5.19.1	1392	981	1400	991	false	false	
