class	xtl	ytl	xbr	ybr	temporary	occluded	data
8.23	1383	932	1407	944	false	false	
8.5.2	1384	868	1403	878	false	false	
5.14	1380	841	1402	862	false	false	
8.2.4	1556	865	1575	902	false	false	
8.24	1545	842	1583	861	false	false	
1.34.3	1747	882	1797	1043	false	false	
3.24	1383	904	1404	926	false	false	80
3.27	1543	791	1580	829	false	false	
4.2.3	1735	813	1798	876	false	false	
5.19.1	2201	701	2246	797	false	false	
5.19.2	2315	829	2335	877	false	true	
1.20.2	1201	958	1221	980	true	true	
4.2.3	1174	931	1204	962	false	true	
6.9.1	1304	866	1372	901	false	true	NA
