class	xtl	ytl	xbr	ybr	temporary	occluded	data
6.9.1	1132	592	1396	725	false	false	NA
6.10.1	1326	978	1360	997	false	false	NA
3.27	1384	987	1401	1004	false	false	
5.5	1390	976	1401	985	false	true	
8.24	1390	962	1419	975	false	false	
3.27	1391	931	1417	959	false	false	
4.1.1	1391	899	1416	927	false	false	
2.1	1386	855	1421	892	false	false	
5.19.1	1682	853	1698	899	false	false	
2.1	1899	697	2004	800	false	false	
4.1.4	1916	811	1991	886	false	false	
8.22.3	1457	977	1479	1002	false	true	
4.2.3	1451	942	1483	975	false	false	
6.10.1	1409	906	1537	960	false	true	NA
5.19.1	1539	968	1551	984	false	true	
5.19.2	1694	917	1700	947	false	true	
5.19.2	1379	968	1388	986	false	false	
3.1	518	954	539	977	false	false	
6.10.1	1159	1011	1176	1022	false	true	NA
6.10.1	1228	1009	1258	1020	false	true	NA
6.10.1	1185	1010	1215	1020	false	false	NA
