class	xtl	ytl	xbr	ybr	temporary	occluded	data
2.4	1271	1014	1279	1026	false	true	
8.24	1279	1020	1292	1027	false	false	
8.6.5	1405	955	1431	968	false	false	
8.6.1	1309	998	1328	1007	false	false	
8.24	1096	1017	1109	1024	false	false	
3.27	1280	1007	1292	1019	false	false	
3.27	1095	1002	1109	1016	false	false	
8.17	1310	1008	1329	1016	false	false	
6.4	849	936	883	970	false	false	
6.4	1311	980	1325	996	false	false	
6.4	1297	1006	1309	1018	false	true	
5.19.1	1469	912	1498	953	false	false	
5.19.2	850	895	882	928	false	false	
5.16	1712	855	1753	916	false	false	
6.4	1407	932	1430	953	false	false	
8.6.1	849	972	886	992	false	false	
8.6.1	1298	1019	1312	1026	false	false	
