class	xtl	ytl	xbr	ybr	temporary	occluded	data
5.19.1	1405	986	1411	996	false	true	
8.22.3	1313	992	1325	1015	false	true	
4.2.3	1310	974	1326	990	false	false	
3.27	1289	967	1303	981	false	false	
6.10.1	1328	944	1414	978	false	true	NA
4.1.1	1288	950	1302	965	false	false	
2.1	1386	912	1416	941	false	false	
2.1	1286	927	1303	945	false	false	
5.16	2052	759	2101	830	false	false	
6.10.1	1631	850	1731	898	false	false	NA
4.1.4	1391	943	1412	965	false	false	
6.9.1	1149	791	1289	864	false	false	NA
8.24	1287	984	1305	991	false	false	
4.2.2	1309	1016	1331	1040	false	true	
6.10.1	1177	1018	1202	1027	false	false	NA
