class	xtl	ytl	xbr	ybr	temporary	occluded	data
5.19.1	1896	785	1927	850	false	false	
5.19.2	1829	889	1841	928	false	false	
5.19.1	1588	956	1602	975	false	true	
8.22.3	1536	964	1565	1032	false	true	
4.2.3	1526	918	1567	957	false	false	
6.10.1	1436	888	1577	943	false	true	NA
5.19.2	1407	955	1418	976	false	false	
6.9.1	1118	473	1452	641	false	false	NA
6.10.1	1335	967	1373	989	false	false	NA
3.27	1406	978	1425	996	false	true	
8.24	1438	945	1470	961	false	false	
3.27	1437	906	1470	940	false	false	
4.1.1	1438	867	1470	901	false	false	
2.1	1431	813	1474	858	false	false	
3.1	399	933	420	956	false	false	
8.22.3	1538	1032	1589	1084	false	false	
5.5	1420	957	1424	977	false	true	
6.10.1	1141	1002	1173	1012	false	false	NA
6.10.1	1183	1001	1214	1011	false	false	NA
6.10.1	1228	1000	1259	1011	false	false	NA
