class	xtl	ytl	xbr	ybr	temporary	occluded	data
1.34.2	1832	970	1911	992	false	true	
3.24	1820	944	1847	972	true	false	60
1.25	1849	935	1887	969	true	false	
8.24	1937	833	2049	888	false	false	
3.27	1935	716	2048	828	false	false	
3.24	1933	593	2045	707	false	false	80
1.25	2023	951	2053	973	true	false	
4.2.3	2055	951	2078	975	false	false	
3.24	2080	952	2099	971	true	false	80
4.2.1	2049	926	2080	955	false	true	
1.20.2	1887	940	1919	970	true	false	
4.2.3	1848	892	1899	943	false	true	
1.34.3	2030	975	2082	990	false	true	
5.16	408	899	428	936	false	false	
6.9.2	2404	870	2443	898	false	true	NA
