class	xtl	ytl	xbr	ybr	temporary	occluded	data
5.19.1	615	624	681	694	false	false	
6.4	835	889	861	915	false	false	
8.6.5	838	915	861	929	false	false	
6.4	749	895	774	921	false	true	
8.17	837	929	863	945	false	false	
8.6.5	748	922	775	934	false	false	
3.27	607	851	676	919	false	false	
8.24	608	922	678	955	false	false	
8.24	2370	711	2448	749	false	false	
3.27	2370	635	2448	709	false	false	
5.19.1	2369	547	2448	620	false	false	
5.19.2	897	730	950	782	false	false	
3.24	439	899	467	941	false	false	40
