class	xtl	ytl	xbr	ybr	temporary	occluded	data
5.16	2359	858	2394	921	false	true	
4.2.3	1824	999	1843	1016	false	false	
3.24	1845	998	1862	1013	true	false	80
1.25	1799	996	1820	1014	true	false	
4.2.1	1821	974	1846	998	false	true	
3.27	2211	457	2448	700	false	true	
3.24	2205	189	2448	435	false	true	80
6.9.2	2043	906	2120	940	false	true	NA
1.34.3	1807	1017	1853	1030	false	true	
4.2.3	1693	948	1734	986	false	false	
1.20.2	1725	988	1752	1012	true	false	
1.25	1695	988	1721	1011	true	false	
3.24	1670	991	1692	1015	true	false	60
1.34.2	1686	1014	1738	1031	false	true	
8.24	2219	712	2448	836	false	true	
6.6	459	960	480	982	false	false	
