class	xtl	ytl	xbr	ybr	temporary	occluded	data
5.19.1	1485	910	1492	937	false	false	
4.2.3	1363	1019	1392	1051	false	false	
6.10.1	1378	927	1469	971	false	true	NA
2.1	1513	857	1561	902	false	false	
4.1.4	1520	907	1556	944	false	false	
5.19.1	1462	978	1471	990	false	true	
2.1	1324	900	1350	924	false	false	
4.1.1	1330	930	1346	949	false	false	
8.22.3	1367	986	1383	1018	false	true	
6.9.1	1143	718	1330	818	false	false	NA
3.27	1328	952	1347	974	false	false	
6.10.1	1917	754	2071	828	false	false	NA
8.24	1329	976	1348	985	false	false	
4.2.3	1363	962	1384	984	false	false	
3.27	1344	992	1359	1008	false	false	
5.5	1346	980	1357	991	false	true	
6.10.1	1304	987	1332	1002	false	true	NA
3.1	675	977	690	990	false	false	
6.10.1	1182	1016	1210	1025	false	false	NA
6.10.1	1221	1016	1231	1024	false	true	NA
