class	xtl	ytl	xbr	ybr	temporary	occluded	data
5.19.2	797	907	825	937	false	false	
5.19.1	1090	953	1100	964	false	false	
1.23	1940	655	2022	730	false	false	
8.2.1	1946	730	2015	764	false	false	50 м
3.24	1946	767	2014	835	false	false	20
8.2.1	1947	839	2016	872	false	true	50 м
1.11.1	1765	840	1836	901	false	false	
5.19.1	1545	873	1576	904	false	false	
3.30	1358	955	1370	968	false	true	
3.30	1443	940	1468	966	false	false	
5.19.1	1375	957	1386	969	false	false	
5.21	1941	876	1952	935	false	false	
3.27	1941	823	1951	870	false	true	
