class	xtl	ytl	xbr	ybr	temporary	occluded	data
5.15.2	1572	841	1599	869	false	false	
2.5	1944	916	1967	943	false	true	
4.1.2	1946	947	1970	974	false	false	
6.16	1654	978	1676	989	false	false	
2.1	1957	895	2013	952	false	false	
6.10.1	1825	610	2044	737	false	false	NA
5.15.5	1631	960	1651	981	false	false	
5.15.2	1470	853	1494	879	false	false	
5.15.2	1368	858	1393	884	false	false	
5.15.2	1261	859	1286	886	false	false	
3.19	1228	859	1254	885	false	false	
4.2.1	1282	989	1289	997	false	true	
4.1.1	1063	955	1071	964	false	false	
5.14	1534	977	1549	991	false	false	
6.6	1485	994	1494	1007	false	false	
5.16	642	951	662	981	false	false	
