class	xtl	ytl	xbr	ybr	temporary	occluded	data
6.16	1652	974	1674	984	false	false	
5.19.1	1075	965	1083	966	false	true	
5.19.2	970	963	976	965	false	true	
6.10.1	1804	625	2013	745	false	false	NA
5.15.5	1631	956	1651	976	false	false	
2.1	1936	896	1988	948	false	false	
4.1.2	1935	944	1956	970	false	false	
2.5	1932	913	1948	939	false	true	
5.15.2	1472	853	1495	878	false	false	
3.19	1236	859	1262	884	false	false	
4.2.1	1292	986	1298	993	false	true	
5.15.2	1373	858	1397	882	false	false	
5.14	1539	973	1552	987	false	false	
6.6	1491	992	1499	1002	false	true	
5.15.2	1572	841	1597	867	false	false	
5.15.2	1270	859	1293	885	false	false	
5.16	672	949	689	978	false	false	
4.1.1	1075	952	1084	961	false	false	
