class	xtl	ytl	xbr	ybr	temporary	occluded	data
5.15.2	1504	864	1523	883	false	false	
6.10.1	1598	736	1736	816	false	false	NA
2.1	1712	910	1748	946	false	false	
5.15.5	1567	951	1583	967	false	true	
6.16	1582	964	1599	973	false	false	
5.15.2	1427	874	1445	892	false	false	
5.15.2	1351	880	1368	897	false	false	
5.15.2	1271	881	1289	900	false	false	
3.19	1246	881	1264	900	false	false	
5.16	828	957	841	979	false	true	
5.19.1	351	908	373	933	false	true	
5.14	1514	964	1526	977	false	false	
5.19.2	59	927	80	950	false	false	
