class	xtl	ytl	xbr	ybr	temporary	occluded	data
2.4	1662	894	1688	918	false	false	
5.19.1	1543	879	1566	902	false	false	
5.19.2	1326	964	1335	977	false	false	
2.4	1583	944	1614	971	false	false	
2.2	1581	909	1616	943	false	false	
6.16	1511	968	1551	980	false	false	
5.19.1	1244	954	1256	968	false	true	
4.1.2	1053	974	1061	985	false	false	
2.4	1052	958	1061	972	false	false	
6.4	982	962	992	973	false	false	
5.19.2	615	954	624	966	false	true	
5.19.2	603	920	623	935	false	true	
5.19.1	1754	927	1759	947	false	false	
