class	xtl	ytl	xbr	ybr	temporary	occluded	data
5.20	1266	970	1279	983	false	true	
4.3	1245	994	1260	1008	false	false	
2.1	1187	975	1197	985	false	false	
1.34.1	1178	1000	1206	1008	false	false	
5.20	1344	922	1366	944	false	false	
6.10.1	1267	933	1342	956	false	true	NA
3.29	1548	789	1602	843	false	false	
8.2.1	1608	886	1670	916	false	true	100 м
3.24	1608	821	1672	883	false	false	20
1.17	1604	753	1677	819	false	false	
8.13	1246	978	1259	991	false	false	
2.2	1243	961	1259	977	false	false	
3.24	1344	947	1367	970	false	false	20
8.2.1	1343	972	1370	987	false	false	50 м
5.19.2	876	975	890	991	false	false	
